datetime,date,hour,month,day_of_week,week_num,receipt_number,total_items,subtotal,sales_tax,total_discount,total,details,register
2026-04-10 19:15:03,2026-04-10,19,4,Friday,15,177,1.0,21.99,2.03,0.0,24.02,1 X 1. State Leopard Print Dress,POS 2
2026-04-10 19:13:11,2026-04-10,19,4,Friday,15,176,2.0,60.98,5.64,0.0,66.62,1 X Peter Carol Yellow Sweater/ Size L + 1 X boohoo/dress/pink/10,POS 2
2026-04-10 18:37:40,2026-04-10,18,4,Friday,15,175,3.0,85.97,7.95,0.0,93.92,1 X Liz C Red SS Buttondown / Size S + 1 X Desigual Green Colorful Dress / Size 38 + 1 X Old Navy Blue & Pink SL Top / Size S,POS 2
2026-04-10 17:22:45,2026-04-10,17,4,Friday,15,174,4.0,92.96,8.6,0.0,101.56,1 X Altarxd State Orange Pink FL Crop Top / Size S + 1 X Long white skirt/S + 1 X Haute Monde Pink Tulle Skirt / Size L + 1 X JapnaCrop Top_Ho,POS 2
2026-04-10 16:16:11,2026-04-10,16,4,Friday,15,173,1.0,74.99,6.94,0.0,81.93,1 X Vintage Lamp Black & Brown,POS 2
2026-04-10 16:14:39,2026-04-10,16,4,Friday,15,172,1.0,12.99,1.2,0.0,14.19,1 X unknown/bls/blk/m,POS 2
2026-04-10 15:45:40,2026-04-10,15,4,Friday,15,171,2.0,42.98,3.98,0.0,46.96,1 X Black Crop Top Spaghetti Strap / Size L + 1 X Beatles Grey Tee/Size M,POS 2
2026-04-10 15:42:25,2026-04-10,15,4,Friday,15,170,1.0,24.99,2.31,0.0,27.3,1 X KimRogers/BrwnPolkaDotDress/Size6,POS 2
2026-04-10 14:07:56,2026-04-10,14,4,Friday,15,169,1.0,39.99,3.7,0.0,43.69,1 X Yellow Floral Suede SL Dress / Size XXL,POS 2
2026-04-10 12:57:26,2026-04-10,12,4,Friday,15,168,1.0,21.99,2.03,0.0,24.02,1 X Rolling S Tshirt / Size L,POS 2
2026-04-10 12:36:16,2026-04-10,12,4,Friday,15,167,1.0,32.99,3.05,0.0,36.04,1 X VintageKingsRoad/GrnBttnDwn/Size40,POS 2
2026-04-09 20:36:20,2026-04-09,20,4,Thursday,15,166,1.0,11.99,1.11,0.0,13.1,1 X Suuksess Camisole Pink Size S,POS 2
2026-04-09 20:34:58,2026-04-09,20,4,Thursday,15,165,1.0,25.99,2.4,0.0,28.39,1 X Ktoo Pink Skirt,POS 2
2026-04-09 20:12:41,2026-04-09,20,4,Thursday,15,164,2.0,45.98,4.25,0.0,50.23,1 X Express Beige & Lace Cami / Size L + 1 X Highway/JemDenimSkirt/Size13,POS 2
2026-04-09 15:34:36,2026-04-09,15,4,Thursday,15,163,1.0,22.99,2.13,0.0,25.12,1 X London Times Teal Pink Dress / Size 6,POS 2
2026-04-09 14:00:11,2026-04-09,14,4,Thursday,15,162,1.0,35.99,3.33,0.0,39.32,1 X Nicole MillerNicole Miller Feather Tank,POS 2
2026-04-09 13:51:14,2026-04-09,13,4,Thursday,15,161,5.0,94.95,8.78,0.0,103.73,1 X Mariokart Tee Shirt/Size XL + 1 X PinkFloyd Baby Tee/Size S + 1 X pink/sweatshirt/burgundy/xs + 1 X Entro Burnt Orange Skirt Size L + 1 X LaneBryant/NashvilleTshirt/Size22/24,POS 2
2026-04-08 18:01:12,2026-04-08,18,4,Wednesday,15,160,1.0,23.99,2.22,0.0,26.21,1 X Pink Chic Vintage T Shirt Size M,POS 2
2026-04-08 17:25:53,2026-04-08,17,4,Wednesday,15,159,3.0,70.97,6.56,0.0,77.53,1 X Altard State Overalls White Size L + 1 X Sweet Storm Multi-Color Dress M + 1 X She's Cool Red Blue Strapless Dress / Size XL,POS 2
2026-04-08 17:01:32,2026-04-08,17,4,Wednesday,15,158,1.0,23.99,2.22,0.0,26.21,1 X Pink Chic Vintage T Shirt Size XL,POS 2
2026-04-08 16:57:18,2026-04-08,16,4,Wednesday,15,157,1.0,18.99,1.76,0.0,20.75,1 X WHBM/ Ruched Blouse/ Prpl/ Size S,POS 2
2026-04-08 16:49:29,2026-04-08,16,4,Wednesday,15,156,2.0,52.98,4.9,0.0,57.88,1 X Abercrombie & F Blue Cardigan / Size XS + 1 X J Jill Biege LS Cardigan / Size XS,POS 2
2026-04-08 16:48:04,2026-04-08,16,4,Wednesday,15,155,4.0,57.96,5.36,1.998,63.32,1 X Stylus/WhilaceFlwrDressCover/Size + 1 X vanity fair/ngt gwn/cream/38 + 1 X Gold Bronze Necklace + 1 X FlowerGemEarrings,POS 2
2026-04-08 16:09:27,2026-04-08,16,4,Wednesday,15,154,1.0,28.99,2.68,0.0,31.67,1 X Cole&Han Taupe Loafer/Size 8.5,POS 2
2026-04-08 14:48:13,2026-04-08,14,4,Wednesday,15,153,1.0,39.99,3.7,0.0,43.69,1 X Sharmark Black/Gold Shawl,POS 2
2026-04-08 13:37:07,2026-04-08,13,4,Wednesday,15,152,6.0,131.94,12.2,0.0,144.14,1 X Lila Rose Black Floral SL Dress / Size L + 1 X Loft Colorful Sheer SS / Size L + 1 X TanFloralPullOver/SizeL + 1 X Calvin Klein Black SL Top / Size L + 1 X Cable & Gauge Black SL Lace Top / Size XL + 1 X Mellowday White & Blue Top / Size XL,POS 2
2026-04-08 12:08:39,2026-04-08,12,4,Wednesday,15,151,1.0,14.99,1.39,0.0,16.38,1 X Divided White Blouse / Size 8,POS 2
2026-04-08 11:48:04,2026-04-08,11,4,Wednesday,15,150,1.0,32.99,3.05,0.0,36.04,1 X NWT Doe & Rae Black SL Top S,POS 2
2026-04-05 18:18:40,2026-04-05,18,4,Sunday,14,149,1.0,59.99,5.55,0.0,65.54,1 X Tory Burch Pink Blue Small Purse,POS 2
2026-04-05 18:11:40,2026-04-05,18,4,Sunday,14,148,1.0,25.99,2.4,0.0,28.39,1 X Mlle Gabrielle White Orange Floral Dress / Size 18W,POS 2
2026-04-05 17:43:37,2026-04-05,17,4,Sunday,14,147,1.0,15.99,1.48,0.0,17.47,1 X GC White/Beige Sandals/Size 6.5,POS 2
2026-04-05 17:41:35,2026-04-05,17,4,Sunday,14,146,2.0,48.99,4.53,0.0,53.52,1 X VINTAGE Maverick Jean Blazer / Size M + 1 X H&M Orange Sweater Size M,POS 2
2026-04-05 17:03:13,2026-04-05,17,4,Sunday,14,145,7.0,161.93,14.98,0.0,176.91,1 X Free People Blue Skirt / Size 6 + 1 X Zara Cream SL Bodysuit / Size S + 1 X Majora Purple Strapless Jumpsuit / Size M + 1 X Tahari Arthur Blue Green SL Top / Size L + 1 X Designers  Original Sleeveless Top Black Size L + 1 X AnnTaylor/ LeafPrint Top/ Grn/ Size M + 1 X Flying T NWT Black Brown Knit Dress / Size L,POS 2
2026-04-05 15:23:13,2026-04-05,15,4,Sunday,14,144,1.0,19.99,1.85,0.0,21.84,1 X Muse Valley Sheer Baby Pink Dress / Size L,POS 2
2026-04-05 15:22:33,2026-04-05,15,4,Sunday,14,143,2.0,33.98,3.14,0.0,37.12,1 X Guns & Roses Graphic T / Size L + 1 X Entro Black Skirt Size L,POS 2
2026-04-05 13:47:53,2026-04-05,13,4,Sunday,14,142,1.0,14.99,1.39,0.0,16.38,1 X Arizona Pink Lace SS Skirt / Size M,POS 2
2026-04-05 13:34:00,2026-04-05,13,4,Sunday,14,141,2.0,41.98,3.88,0.0,45.86,1 X Black & White Knit Cover Up / Size M + 1 X Elite Belt Silver Checkered,POS 2
2026-04-05 13:09:58,2026-04-05,13,4,Sunday,14,140,1.0,24.99,2.31,0.0,27.3,1 X Asos Design White Dress/ Size 2,POS 2
2026-04-05 13:04:57,2026-04-05,13,4,Sunday,14,139,1.0,39.99,3.7,0.0,43.69,1 X Desigual Army Green Jacket w Beading / Size 44,POS 2
2026-04-05 12:35:45,2026-04-05,12,4,Sunday,14,138,2.0,111.98,10.36,0.0,122.34,1 X brown leather corral cowboy boot/8-8.5 + 1 X Madison/ Knit Cover/ Red/ Size L,POS 2
2026-04-05 12:18:45,2026-04-05,12,4,Sunday,14,137,1.0,20.0,1.85,0.0,21.85,1 X Flowers,POS 2
2026-04-05 11:55:57,2026-04-05,11,4,Sunday,14,136,1.0,14.99,1.39,0.0,16.38,1 X Black & Green Floral Skirt / Size M,POS 2
2026-04-05 11:08:40,2026-04-05,11,4,Sunday,14,135,1.0,45.99,4.25,0.0,50.24,1 X Listicle Light Blue Dress Size L,POS 2
2026-04-05 11:06:34,2026-04-05,11,4,Sunday,14,134,1.0,49.99,4.62,0.0,54.61,1 X house of harlow multi color maxi dress/S,POS 2
2026-04-04 19:35:36,2026-04-04,19,4,Saturday,14,133,4.0,81.97,7.58,0.0,89.55,1 X Allegra White Blouse Bodysuit / Size XS + 1 X Flowers + 1 X Banana Republic Black Dress Size 0 + 1 X Banana Republic Blue Striped Dress / Size 00,POS 2
2026-04-04 19:27:28,2026-04-04,19,4,Saturday,14,132,1.0,23.99,2.22,0.0,26.21,1 X Ilaria Sartori Black Gold Sandals/7.5,POS 2
2026-04-04 17:50:21,2026-04-04,17,4,Saturday,14,131,2.0,33.98,3.14,0.0,37.12,1 X red skirt/2 + 1 X DeltaPW/Underdog/SizeM,POS 2
2026-04-04 17:46:44,2026-04-04,17,4,Saturday,14,130,1.0,14.99,1.39,0.0,16.38,1 X Life is Good Pink Adjustable Size Hat,POS 2
2026-04-04 17:15:42,2026-04-04,17,4,Saturday,14,129,3.0,86.97,8.04,0.0,95.01,1 X NBD Sequin Top Size S + 1 X Daytrip Red Lace Tshirt / Size S + 1 X Pimatee Rascal Flatts T-Shirt XL,POS 2
2026-04-04 16:57:54,2026-04-04,16,4,Saturday,14,128,5.0,131.95,12.21,0.0,144.16,1 X Coast Rainbow Tank / Size 10 + 1 X Bisou Bisou Lavender Satin Tank / Size L + 1 X Urban O Green Purple Sheer Tank / Size M + 1 X Victoria Secret purple tanktop/xl + 1 X Sears Yellow Intimate Slip / Size M,POS 2
2026-04-04 16:47:54,2026-04-04,16,4,Saturday,14,127,2.0,58.98,5.46,0.0,64.44,1 X Zara White SL Crop Top / Size XS + 1 X cloth & stone white linen dress shirt/L,POS 2
2026-04-04 16:38:49,2026-04-04,16,4,Saturday,14,126,1.0,20.0,1.85,0.0,21.85,1 X Flowers,POS 2
2026-04-04 16:11:24,2026-04-04,16,4,Saturday,14,125,1.0,15.99,1.48,0.0,17.47,1 X OldNavy/OrangeTankTop/SizeM,POS 2
2026-04-04 15:37:28,2026-04-04,15,4,Saturday,14,124,1.0,24.99,2.31,0.0,27.3,1 X JCrew/BlackFlats/Size7,POS 2
2026-04-04 15:16:41,2026-04-04,15,4,Saturday,14,123,1.0,20.0,1.85,0.0,21.85,1 X Flowers,POS 2
2026-04-04 14:34:50,2026-04-04,14,4,Saturday,14,122,5.0,136.95,12.67,0.0,149.62,1 X Karlie Pink Dress/Size XL + 1 X KateLord Prp StripeShrt/Size M + 1 X Resa Blue and Tan Dress/Size XS REAL SIZE OS + 1 X Lovestitch Dress Pink/White Size M + 1 X Perceptions White Knit Throw / Size 1X,POS 2
2026-04-04 14:08:13,2026-04-04,14,4,Saturday,14,121,1.0,19.99,1.85,0.0,21.84,1 X GAP/WhiDotBttnDown/SizeS,POS 2
2026-04-04 13:41:58,2026-04-04,13,4,Saturday,14,120,1.0,18.99,1.76,0.0,20.75,1 X Wrangler/JeanFlowerShorts/Size4,POS 2
2026-04-04 13:40:29,2026-04-04,13,4,Saturday,14,119,1.0,20.0,1.85,0.0,21.85,1 X Flowers,POS 2
2026-04-04 13:18:48,2026-04-04,13,4,Saturday,14,118,3.0,55.97,5.18,0.0,61.15,1 X Von Dutch Pink & Brown Hat + 1 X C&C red and white crochet dress/S + 1 X Zara/ Ruche Crop/ Cream/ Size XS,POS 2
2026-04-04 12:43:29,2026-04-04,12,4,Saturday,14,117,1.0,32.99,3.05,0.0,36.04,1 X dELia's Dress Blue Size XS,POS 2
2026-04-04 12:05:23,2026-04-04,12,4,Saturday,14,116,3.0,78.97,7.3,0.0,86.27,1 X Le Lis Black SL Silver Fringe Top / Size S + 1 X olivaceous/GrnCamotieShirt/SizeS + 1 X BCBG Burgundy Dress w Sleeves / Size M,POS 2
2026-04-04 12:02:33,2026-04-04,12,4,Saturday,14,115,1.0,29.99,2.77,0.0,32.76,1 X Lydia USA Black Rhinestone Corset,POS 2
2026-04-04 11:54:04,2026-04-04,11,4,Saturday,14,114,1.0,13.99,1.29,0.0,15.28,1 X National Coll Gray Vols Tshirt / Size S,POS 2
2026-04-04 11:23:08,2026-04-04,11,4,Saturday,14,113,1.0,45.99,4.25,0.0,50.24,1 X NWT draper james/dress/org/4,POS 2
2026-04-04 11:21:47,2026-04-04,11,4,Saturday,14,112,1.0,24.99,2.31,0.0,27.3,1 X Mariella B Sheer Longsleeve Duo / Size S,POS 2
2026-04-04 11:16:45,2026-04-04,11,4,Saturday,14,111,1.0,24.99,2.31,0.0,27.3,1 X Maggy London Blue & White SS Dress / Size 2,POS 2
2026-04-04 11:05:24,2026-04-04,11,4,Saturday,14,110,1.0,45.99,4.25,0.0,50.24,1 X Lily Pulitzer Orange Dress,POS 2
2026-04-04 10:53:45,2026-04-04,10,4,Saturday,14,109,1.0,15.99,1.48,0.0,17.47,1 X Express/LaceCami/Lilac/SizeXL,POS 2
2026-04-03 20:29:54,2026-04-03,20,4,Friday,14,108,1.0,22.99,2.13,0.0,25.12,1 X Zara Blue Flats/Size 11,POS 2
2026-04-03 20:07:56,2026-04-03,20,4,Friday,14,107,1.0,23.99,2.22,0.0,26.21,1 X Billabong white dress/M,POS 2
2026-04-03 19:34:14,2026-04-03,19,4,Friday,14,106,1.0,18.99,1.76,0.0,20.75,1 X Apollo Jeans Sleeveless Denim Jacket / Size S,POS 2
2026-04-03 19:33:37,2026-04-03,19,4,Friday,14,105,1.0,15.99,1.48,0.0,17.47,1 X Brown Belt with Gold Beads,POS 2
2026-04-03 19:05:47,2026-04-03,19,4,Friday,14,104,2.0,32.98,3.05,0.0,36.03,1 X Blowfish Brown Sandals/Size 7.5 + 1 X Hand Painted Owl Pin VINTAGE,POS 2
2026-04-03 18:56:06,2026-04-03,18,4,Friday,14,103,4.0,96.96,8.97,0.0,105.93,1 X stjohnsbay/sht/rd strip/1x + 1 X Chelsea Red Floral SS Top / Size 1X + 1 X Johnny Was/ Shoulder Bag + 1 X Chistopher Banks Grey Blazer Size XL,POS 2
2026-04-03 18:22:43,2026-04-03,18,4,Friday,14,102,1.0,23.0,2.13,0.0,25.13,1 X Comfort Orange Heels Size 8,POS 2
2026-04-03 17:37:51,2026-04-03,17,4,Friday,14,101,1.0,25.99,2.4,0.0,28.39,1 X Blk&WhiLaceSkirt/SizeS,POS 2
2026-04-03 17:21:18,2026-04-03,17,4,Friday,14,100,1.0,24.99,2.31,0.0,27.3,1 X Nubile Jean Lightwash Miniskirt / Size XL,POS 2
2026-04-03 17:18:15,2026-04-03,17,4,Friday,14,99,1.0,17.99,1.66,0.0,19.65,1 X Unknown Black Top Size M,POS 2
2026-04-03 17:13:16,2026-04-03,17,4,Friday,14,98,1.0,16.0,1.48,0.0,17.48,1 X Garage Jean Skort / Size S,POS 2
2026-04-03 17:08:56,2026-04-03,17,4,Friday,14,97,1.0,14.99,1.39,0.0,16.38,1 X Eunina White Shorts/Size S,POS 2
2026-04-03 16:26:53,2026-04-03,16,4,Friday,14,96,2.0,42.99,3.98,0.0,46.97,1 X CttnCandyLA/AniPrintTop/SizeS + 1 X Freys/BrwnSunglasses,POS 2
2026-04-03 15:38:44,2026-04-03,15,4,Friday,14,95,1.0,22.99,2.13,0.0,25.12,1 X The Sak Hot Pink Bag,POS 2
2026-04-03 15:25:43,2026-04-03,15,4,Friday,14,94,1.0,75.0,6.94,0.0,81.94,1 X Silver Metal Skulls Ring Purse,POS 2
2026-04-03 15:24:53,2026-04-03,15,4,Friday,14,93,1.0,22.99,2.13,0.0,25.12,1 X Indulge Dress Black/White Size M,POS 2
2026-04-03 14:37:56,2026-04-03,14,4,Friday,14,92,1.0,20.0,1.85,0.0,21.85,1 X Flowers,POS 2
2026-04-03 14:32:07,2026-04-03,14,4,Friday,14,91,2.0,31.98,2.96,0.0,34.94,1 X Unknown Tan Hat + 1 X Parkhurst Silver Sequin Vest / Size L,POS 2
2026-04-03 14:13:41,2026-04-03,14,4,Friday,14,90,2.0,50.98,4.72,0.0,55.7,1 X Abercrombie & F Blue Crop Cardigan / Size XS + 1 X NWT PrettyLittle Thing Skirt Size 8,POS 2
2026-04-03 14:07:25,2026-04-03,14,4,Friday,14,89,3.0,63.97,5.92,0.0,69.89,1 X Silence&Noise Multi-Color Tube Top S + 1 X TheOutfit/White Floral Top/Size S + 1 X Nanette Lepore Camisole Black,POS 2
2026-04-03 13:54:59,2026-04-03,13,4,Friday,14,88,2.0,40.98,3.79,0.0,44.77,1 X Express/ Sequin Cami/ Gld&Blk/ Size S + 1 X vera bradley fabric belt,POS 2
2026-04-03 13:34:13,2026-04-03,13,4,Friday,14,87,1.0,14.99,1.39,0.0,16.38,1 X Moa Moa Red Crop Top / Size M,POS 2
2026-04-03 12:54:08,2026-04-03,12,4,Friday,14,86,1.0,45.99,4.25,0.0,50.24,1 X Akira Cream Boots/Size 8,POS 2
2026-04-02 20:17:03,2026-04-02,20,4,Thursday,14,85,5.0,160.96,14.89,0.0,175.85,1 X Brown Blue Crochet Purse + 1 X ThrEightyTwo/BlueBlouse/SizeS + 1 X arden b/swtr/grn/m + 1 X Macrame Bag + 1 X Coach Madison Phoebe Gold Studded Bag,POS 2
2026-04-02 18:51:46,2026-04-02,18,4,Thursday,14,84,1.0,32.99,3.05,0.0,36.04,1 X Crisis Floral Button Down/Size S,POS 2
2026-04-02 15:25:19,2026-04-02,15,4,Thursday,14,83,1.0,18.99,1.76,0.0,20.75,1 X Dress Forum Lemon Wrap Dress / Size M,POS 2
2026-04-02 14:48:04,2026-04-02,14,4,Thursday,14,82,1.0,25.99,2.4,0.0,28.39,1 X NWT Ryu Skirt Brown Size S,POS 2
2026-04-02 13:04:40,2026-04-02,13,4,Thursday,14,81,0.0,0.0,0.0,0.0,0.0,1 X Vintage Marino Orlandi Italian Leather Bag/AS IS + -1 X Discount,POS 2
2026-04-02 12:55:10,2026-04-02,12,4,Thursday,14,80,3.0,187.98,17.39,0.0,205.37,1 X Just G Shorts Jumper Size 2 + 1 X DerekHeart/GreenKnitTank/Size S + 1 X VINTAGE 90s Rafe Designer Handbag,POS 2
2026-04-02 12:34:07,2026-04-02,12,4,Thursday,14,79,1.0,17.99,1.66,0.0,19.65,1 X Unknown White Camisole Size Med,POS 2
2026-04-01 19:34:33,2026-04-01,19,4,Wednesday,14,78,4.0,90.96,8.41,0.0,99.37,1 X FP Movement Purple Sweatshirt / Size S + 1 X J. Gee yellow floral dress size SP + 1 X Wild Fable Red Orange Crop Top / Size S + 1 X Sigrid Khaki Pants Pink Stitch / Size 2,POS 2
2026-04-01 18:50:06,2026-04-01,18,4,Wednesday,14,77,1.0,9.99,0.92,0.0,10.91,1 X CreamBondedLeatherBelt/SizeXL,POS 2
2026-04-01 18:03:25,2026-04-01,18,4,Wednesday,14,76,1.0,25.99,2.4,0.0,28.39,1 X Blue Floral SL Dress / Size XS,POS 2
2026-04-01 16:54:57,2026-04-01,16,4,Wednesday,14,75,3.0,71.97,6.66,0.0,78.63,1 X red and white plaid dress shirt/small + 1 X BananaR/PinkTankTop/SizeS + 1 X Express Pale Pink SL Top Tie Front  / Size M,POS 2
2026-04-01 15:39:46,2026-04-01,15,4,Wednesday,14,74,2.0,41.98,3.88,0.0,45.86,1 X Sunday in Brooklyn Blue/White Top XS + 1 X AltardState/StripeBttnSkirt/SizeS,POS 2
2026-04-01 15:23:46,2026-04-01,15,4,Wednesday,14,73,2.0,32.98,3.05,0.0,36.03,1 X Ocean Drive Light Green & White Dress / Size S + 1 X Zara Basic Cream Off Shoulder Top / Size XS,POS 2
2026-04-01 14:01:32,2026-04-01,14,4,Wednesday,14,72,4.0,84.96,7.86,0.0,92.82,1 X DKNY jacket + 1 X JCrew  Purp Floral Long Sleeve / Size M + 1 X brandolino floral jacket/10p + 1 X The Sak Green Satchel,POS 2
2026-04-01 13:58:28,2026-04-01,13,4,Wednesday,14,71,1.0,24.99,2.31,0.0,27.3,1 X Nine West Yellow Jacket/SIze 4,POS 2
2026-04-01 12:25:27,2026-04-01,12,4,Wednesday,14,70,1.0,18.99,1.76,0.0,20.75,1 X LRL Black Purse Gold Zipper,POS 2
2026-04-01 12:12:53,2026-04-01,12,4,Wednesday,14,69,1.0,34.99,3.24,0.0,38.23,1 X J Brand white jeans/26,POS 2
2026-03-29 18:47:36,2026-03-29,18,3,Sunday,13,68,1.0,21.99,2.03,0.0,24.02,1 X H/PinklaceTop/SizeS,POS 2
2026-03-29 18:41:43,2026-03-29,18,3,Sunday,13,67,1.0,12.99,1.2,0.0,14.19,1 X CoPremium/JeanStitchShorts/Size9,POS 2
2026-03-29 18:41:13,2026-03-29,18,3,Sunday,13,66,1.0,18.99,1.76,0.0,20.75,1 X Promod/PnkPurpLaceShirt/SizeS,POS 2
2026-03-29 18:33:49,2026-03-29,18,3,Sunday,13,65,1.0,18.99,1.76,0.0,20.75,1 X Altard State Green Top Size S,POS 2
2026-03-29 16:46:58,2026-03-29,16,3,Sunday,13,64,1.0,32.99,3.05,0.0,36.04,1 X MotiviJacket_Lo,POS 2
2026-03-29 16:44:06,2026-03-29,16,3,Sunday,13,63,1.0,15.99,1.48,0.0,17.47,1 X Sincerely Jules Orange SL Crop Top / Size S,POS 2
2026-03-29 16:34:04,2026-03-29,16,3,Sunday,13,62,2.0,48.98,4.53,0.0,53.51,1 X AeroSoles/BrwnBuckleHeel/Size7.5 + 1 X CreamRuffleHalterTop/SizeXS/S,POS 2
2026-03-29 16:19:17,2026-03-29,16,3,Sunday,13,61,1.0,64.99,6.01,0.0,71.0,1 X VINTAGE Duckhead Jean Striped Overalls / Size XS,POS 2
2026-03-29 16:08:37,2026-03-29,16,3,Sunday,13,60,1.0,55.99,5.18,0.0,61.17,1 X THML/Blk&WhipatternTop/SizeS,POS 2
2026-03-29 15:33:35,2026-03-29,15,3,Sunday,13,59,1.0,31.99,2.96,0.0,34.95,1 X PlaidDress/Bl&Wht/Size S,POS 2
2026-03-29 15:07:52,2026-03-29,15,3,Sunday,13,58,4.0,47.96,4.44,0.0,52.4,1 X Pink Baseball Cap + 1 X Avon Vintage Rose Ring + 1 X Brown & White Belt + 1 X VINTAGE Hot Pink Beaded Purse,POS 2
2026-03-29 14:29:13,2026-03-29,14,3,Sunday,13,57,3.0,81.97,7.58,0.0,89.55,1 X VINTAGE unknown/dress/prp floral/s + 1 X Levi's Cut Off Shorts 501 + 1 X VINTAGE Collage Green Plaid Buttonup / Size S,POS 2
2026-03-29 14:21:10,2026-03-29,14,3,Sunday,13,56,1.0,22.99,2.13,0.0,25.12,1 X BluPepper/BrwnPolkaDCard/SizeS,POS 2
2026-03-29 13:59:22,2026-03-29,13,3,Sunday,13,55,1.0,32.99,3.05,0.0,36.04,1 X VintageSO/PinkBttnDwnTop/SizeL,POS 2
2026-03-29 13:54:04,2026-03-29,13,3,Sunday,13,54,4.0,94.96,8.78,0.0,103.74,1 X Casual Corner Red Skirt Pattern / Size 12 + 1 X Talbots/brwnbttnshirt/SizeM + 1 X Town & Country VINTAGE Red Purse + 1 X Tan Purse,POS 2
2026-03-29 13:36:05,2026-03-29,13,3,Sunday,13,53,1.0,18.99,1.76,0.0,20.75,1 X Talbot's Green Hat,POS 2
2026-03-29 13:06:06,2026-03-29,13,3,Sunday,13,52,1.0,22.99,2.13,0.0,25.12,1 X CabiLS Top_Vi,POS 2
2026-03-29 12:24:22,2026-03-29,12,3,Sunday,13,51,1.0,21.99,2.03,0.0,24.02,1 X Briggs NY Floral Skirt/Black,POS 2
2026-03-29 12:02:52,2026-03-29,12,3,Sunday,13,50,3.0,81.97,7.58,0.0,89.55,1 X JimiHendrixTShirt/SizeM + 1 X guessTee Shirt_Gue + 1 X VintageFlowerNecklace,POS 2
2026-03-29 12:02:03,2026-03-29,12,3,Sunday,13,49,3.0,75.97,7.03,0.0,83.0,1 X Lulus/PinkHalterBodysuit/SizeS + 1 X Ammo Blk Tank NWT/ Size S + 1 X FreePeople/PinkTanktop/SizeXS,POS 2
2026-03-29 12:00:39,2026-03-29,12,3,Sunday,13,48,1.0,27.99,2.59,0.0,30.58,1 X JuliaTee Shirt_Cu,POS 2
2026-03-29 11:52:39,2026-03-29,11,3,Sunday,13,47,2.0,41.98,3.88,0.0,45.86,1 X Free People Yellow LS Top Size XS + 1 X Jeuvre Snakeskin & Floral Dress / Size XS,POS 2
2026-03-29 11:48:43,2026-03-29,11,3,Sunday,13,46,1.0,15.99,1.48,0.0,17.47,1 X PS LATee Shirt_Ex,POS 2
2026-03-29 11:16:00,2026-03-29,11,3,Sunday,13,45,1.0,18.99,1.76,0.0,20.75,1 X Oz Red Leather Purse,POS 2
2026-03-29 11:06:27,2026-03-29,11,3,Sunday,13,44,1.0,19.99,1.85,0.0,21.84,1 X Dusty Pink Intimate Slip / Size M,POS 2
2026-03-28 21:11:25,2026-03-28,21,3,Saturday,13,43,1.0,17.99,1.66,0.0,19.65,1 X Silver Metal Black Leather Bracelet,POS 2
2026-03-28 21:09:51,2026-03-28,21,3,Saturday,13,42,1.0,17.99,1.66,0.0,19.65,1 X Brown & Silver Bracelet,POS 2
2026-03-28 20:50:09,2026-03-28,20,3,Saturday,13,41,1.0,45.99,4.25,0.0,50.24,1 X Desigual Yellow Leather Jacket / Size M,POS 2
2026-03-28 20:37:46,2026-03-28,20,3,Saturday,13,40,2.0,35.98,3.33,0.0,39.31,1 X MichelleNicole/BrownJewelShirt/SizeS + 1 X Chicos Flower Sprakley Bracelet,POS 2
2026-03-28 20:37:09,2026-03-28,20,3,Saturday,13,39,2.0,57.98,5.36,0.0,63.34,1 X Kourt Black Dress/Size M + 1 X Express DS Blue Dress SS Shirt / Size S,POS 2
2026-03-28 20:34:49,2026-03-28,20,3,Saturday,13,38,1.0,24.99,2.31,0.0,27.3,1 X ODM Premium GoodsTee Shirt_Odm,POS 2
2026-03-28 20:29:21,2026-03-28,20,3,Saturday,13,37,1.0,175.0,16.19,0.0,191.19,1 X Desigual Blue Black Red Long Coat / Size 40,POS 2
2026-03-28 20:04:33,2026-03-28,20,3,Saturday,13,36,1.0,15.99,1.48,0.0,17.47,1 X Loft Off White Pattern Shorts/Size 8,POS 2
2026-03-28 19:52:56,2026-03-28,19,3,Saturday,13,35,2.0,57.98,5.36,0.0,63.34,1 X AveMaria/MeshOutdoorShirt/Size40 + 1 X Audrey Talbott Purple Watercolor LS,POS 2
2026-03-28 19:35:14,2026-03-28,19,3,Saturday,13,34,1.0,21.99,2.03,0.0,24.02,1 X vintage purple patterned pants/small,POS 2
2026-03-28 19:34:06,2026-03-28,19,3,Saturday,13,33,2.0,32.98,3.05,0.0,36.03,1 X Red Oak Tennessee Tshirt / Size XL + 1 X Gray Tennessee Tshirt / Size L,POS 2
2026-03-28 19:33:20,2026-03-28,19,3,Saturday,13,32,1.0,32.99,3.05,0.0,36.04,1 X Hollister Dark Gray Bomber Jacket / Size XXS,POS 2
2026-03-28 19:30:49,2026-03-28,19,3,Saturday,13,31,1.0,22.99,2.13,0.0,25.12,1 X Ekouaer Grey Sweater/Shorts Size L,POS 2
2026-03-28 19:28:57,2026-03-28,19,3,Saturday,13,30,1.0,25.99,2.4,0.0,28.39,1 X DolceVita/CreamHeelBoot/Size7.5,POS 2
2026-03-28 19:19:35,2026-03-28,19,3,Saturday,13,29,3.0,72.97,6.75,0.0,79.72,1 X White SL Ruffle Neck Top / Size M + 1 X NineWVintAmer/WhiJeanJacket/SizeL + 1 X Nautica white blouse/M,POS 2
